original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Class
0.889409396,0.642792186,45.1408175,70.22614537,68.11800423,62.10780069,73.11297978,74.89422228,848.034668,62.45979353,0.084843297,5106.723282,6.021833158,2705.273438,41.24472839,279.7824758,27939279.1,3.5488634,140.4213567,3.490493282,539.2662381,78.68357321,135.2833336,98.32326526,16.3936891,522.872549,58.50248117,165.0189873,1.031620716,73668021.06,0.107683656,8929.685834,78.15680162,8702.107098,72.70065624,65.34456988,7.702505265,0.777136755,1.916433934,2.416725401,3.44673904,0.520700117,0.460353508,0.985091257,0.925785819,-0.48898737,0.985665667,0.335372551,7.960364432,0.028491865,5.643407622,0.938899455,0.080361051,15.92072886,4.372740321,18.26176879,5.325013319,322.2553606,0.314089045,1.227522999,110.4834308,14.42696898,49.52046784,5.134502924,282.3645224,0.515663008,0.088278655,0.51670398,24.03019872,0.042801767,106.5045322,0.10794479,14.30710058,49.25346515,1.180463747,59.73713932,0.104937269,0.087921564,3.723723314,935.7818479,0.944625401,0.962438147,0.090105515,0.9770173,47.99904195,0.085745109,67.52649007,0.111798825,13.04318615,46.29635762,5.394039735,291.8311258,0.554215741,0.083375684,311.6986755,0.51605741,0.746453538,34.07338203,0.060482932,4.897195459,0.588693957,2.508541292,0.753500659,0.014702679,157.5884143,0.062690694,3.574830443,0
0.838292505,0.615347348,43.83752599,71.24029399,68.73136511,63.16570888,73.73618117,76.10459083,1028.896721,59.72020449,0.045350887,10867.91405,10.56268703,2848.861892,40.22129384,313.263373,136927163.7,3.549355278,85.5175555,11.95095049,1089.232184,99.74204009,140.7554715,85.87761658,12.48570475,1076.746479,43.40931153,210.6429097,2.852382671,126405242.6,0.135834318,24558.33266,118.179481,174395.2207,3340.569112,171.7869862,26.55451196,0.635438752,3.020444967,3.001255989,16.31176773,0.467085111,0.405927447,0.988064013,0.941734259,-0.422329358,0.984468758,0.321353792,9.005498534,0.01850655,6.700114277,0.916003773,0.07058161,18.01099707,4.896511518,49.58537455,5.229853956,1034.221646,0.335133391,0.90556898,419.1847051,39.36634799,77.09364874,4.396629942,335.7028516,0.408362537,0.096663794,0.53939444,41.53001035,0.051238287,404.680008,0.135613986,39.36699179,77.12939187,1.206847402,88.55242596,0.115912458,0.096692876,3.709449713,2850.902367,0.953395126,0.966598534,0.128229728,0.980829123,75.48904718,0.094900811,242.1641791,0.129085383,38.92798354,77.72441365,5.676972281,361.1135394,0.523578359,0.095055906,1008.41791,0.5375362,0.761557372,58.48989343,0.071431801,4.973216726,0.607906675,2.970982356,0.957336625,0.003875213,1127.707608,0.042372267,12.89975669,0
0.799781035,0.479580044,36.51901107,76.14789542,68.87795089,61.38767213,73.01704981,73.89934726,881.855011,60.90164259,0.076577676,5807.377659,6.585410965,3104.452515,5146.024946,36087.64367,3.09464E+11,8.616469022,9834.904389,6.153117998,68993.09253,10707.75599,15870.67654,10229.85326,2202.926619,66790.16591,5170.535695,21972.34314,2.018815027,1.49878E+12,0.003005736,230905489.2,1276321.217,6.84135E+12,997466839.2,1915160.705,611287.7616,0.492300181,479.4920221,4.943832852,298756.5376,0.040891432,0.018586017,0.939397077,0.874085367,-0.965058418,0.999990449,0.023341566,963.3546718,0.017587306,6.218944951,1,0.018844104,1926.709344,5.187960992,631612.1166,8.660175749,607.8517941,0.94828673,0.030412699,1.926677067,369447.1125,669035.1217,1.087363495,676103.3401,0.001626355,0.001624767,0.979892529,667444.4599,0.001624387,1.921144153,0.003000296,369761.2896,669676.751,1.003511739,669963.685,0.00162658,0.001626517,8.619464077,639.0849263,0.99807589,0.998919957,0.0013226,0.999256876,669618.736,0.001626503,1.85443038,0.002934225,373544.8172,677421.3797,1.045886076,681166.8307,0.001648462,0.001647641,616.1803797,0.974968955,0.990286568,676663.9217,0.001647453,8.655636642,0.985959438,0.017202271,0.000733573,0.005972037,40944261.19,399.3721659,10900.54384,0
0.825628421,0.581932471,42.25023263,72.60332558,68.28250183,61.64840509,74.93885616,75.74187867,550.491474,59.94336908,0.031249513,10394.60378,18.88240648,2864.218146,8.959619908,82.91711723,5496282.533,1.751587054,21.97769154,5.632989652,154.0610075,22.70838884,33.22486136,22.08279467,1.606089831,152.4549177,11.91859397,45.86324925,1.841793481,6024704.236,0.399230407,999.5462196,9.268415659,145.6244307,10.24812356,8.820029254,1.063097034,0.771685057,0.626424424,1.423714647,0.615569938,0.747332242,0.729009213,0.980400068,0.927312891,-0.415659382,0.913531656,0.349801274,2.700164025,0.122925894,3.676873241,0.878781842,0.259198387,5.400328049,2.964588589,2.470781572,4.051844863,591.6023728,0.226407337,3.077304461,1043.189055,1.61966288,4.935323383,11.62839648,112.1056257,5.511614145,0.64897414,0.302183597,0.954589615,0.215323757,992.921096,0.412137072,1.497533844,4.648772609,1.63813453,9.255428105,1.00548504,0.6594567,2.000552691,2228.86227,0.910959301,0.925991345,0.407997933,0.96078804,4.357610349,0.637661791,418.9578947,0.490009234,0.797217605,3.084210526,39.55204678,461.6748538,16.61015008,0.715579902,321.2736842,0.375758695,0.63703144,1.774840956,0.462055037,3.578164005,0.327210103,30.21205294,13.72374892,0.00716759,5.18308226,0.016276796,0.263224743,0
0.930740328,0.581626232,39.58472946,68.05870726,68.34857394,61.19450495,75.04461739,75.04461739,740.4148626,63.34498349,0.054087944,7317.573161,9.883071681,2071.57925,48.00282171,337.0426487,53277130.38,3.365569523,86.84515473,5.421639714,676.1072048,89.89440497,137.2828904,87.4868473,26.53571148,649.5714933,47.93888922,184.1544933,1.830850503,70253213.13,0.149868256,15066.28539,123.9341693,40117.2252,368.2716114,152.7567046,18.8550883,0.780854994,2.795847031,2.826007339,9.670232236,0.489791126,0.432813825,0.976842578,0.916094461,-0.511440487,0.990557474,0.308462141,9.382129758,0.029136856,5.903158479,0.942285623,0.086731689,18.76425952,4.581864559,42.90294823,5.139764184,459.6505411,0.292584686,1.726447818,235.4430299,24.18268578,49.17632081,6.265436028,711.5098663,1.077357695,0.219120007,0.500229284,16.48584075,0.118673558,227.4070199,0.151310488,22.97361925,46.95802542,1.388749059,69.28944399,0.311510145,0.220813741,3.502179522,1436.587639,0.951000929,0.95651961,0.266331228,0.978920316,44.64750601,0.21734455,129.7198124,0.152074809,16.32012248,35.34935522,10.09495897,764.7010551,2.091607508,0.231125628,486.0199297,0.569777174,0.78081724,23.49841182,0.189140568,4.560069823,0.542966264,6.702970964,0.83103638,0.010558594,256.3756808,0.054720469,6.947008686,0
0.800614757,0.595127156,44.2214848,74.30594347,67.68582633,62.64797019,75.42874131,75.42874131,1284.685689,59.49043489,0.060328862,9473.059161,7.373834115,2978.809311,48.03909965,253.7644427,68107776.98,3.255983091,84.53006457,9.510108405,764.7965709,78.89844818,126.2373851,82.58451267,26.59889278,738.1976781,38.10018092,173.6361857,2.51327895,89809685.8,0.167000093,14213.6476,67.74707967,47893.9779,1348.377116,112.7038511,41.91787268,0.433542135,3.969563774,2.808344114,20.32369593,0.496903043,0.449761219,0.960917435,0.900551719,-0.545387559,0.988794738,0.258410116,7.010316374,0.070948668,5.224922615,0.940888443,0.165946303,14.02063275,4.088279084,38.65543093,5.40808226,509.2399292,0.225427149,5.450221935,377.2532094,22.73256019,43.74457725,14.0978309,385.9588313,3.047606762,0.234970052,0.416196477,19.21753381,0.098879709,333.9358471,0.158111554,23.22071202,44.8686359,1.998484334,63.51138131,0.453543216,0.236526083,3.506603196,1986.493323,0.939447888,0.925358395,0.747694924,0.972191209,43.3031004,0.230793431,126.4995035,0.125620162,25.36796743,49.78550149,59.6673287,779.6593843,13.61267171,0.235103161,563.4806356,0.55956369,0.772858256,35.58806363,0.181751325,4.896667816,0.445772466,54.63494762,0.860303985,0.008929221,321.4240277,0.033434621,9.000746693,0
0.834992573,0.599370889,42.85871842,71.50617291,68.77823941,62.38134914,74.51178075,75.47188151,1067.552737,59.70712332,0.042597972,11858.27264,11.10790337,3059.883939,84.4714607,583.703415,362182471.1,4.489124206,198.9661866,7.694158292,1418.568858,170.0574459,268.5218301,179.3787004,45.280376,1373.288482,91.7245054,362.1194705,2.153218639,401244144.2,0.065423423,59026.53764,322.2013666,996271.9141,13940.51772,541.9398204,126.6356864,0.583397831,6.896814101,3.690101076,67.48807507,0.344016206,0.278889049,0.966820621,0.905099135,-0.539991417,0.997218575,0.264260059,14.67812331,0.01033281,7.072199914,0.976281248,0.031573349,29.35624663,5.416353856,167.1438767,5.82063574,1165.283128,0.421898309,0.68438113,180.6994931,94.57907591,199.4598117,3.25923244,866.9674149,0.16840184,0.048048118,0.651661905,117.0440428,0.029907872,176.3747547,0.065376242,93.55373575,197.8654122,1.113090112,225.2565549,0.054855168,0.047920204,4.589596474,2617.474357,0.968266664,0.976744834,0.05924108,0.986739299,194.4198943,0.047267906,125.3097881,0.063223909,81.7851473,182.5433905,3.02320888,736.4591322,0.170261158,0.045716173,1254.240161,0.63281542,0.822587593,143.5072507,0.037275505,5.495362277,0.717595945,1.081249917,0.48477096,0.004419202,3166.518206,0.10418823,16.47422603,0
0.869786628,0.579444197,40.07608175,69.1629702,69.04875506,62.45947381,75.03157327,75.52014671,1235.19394,60.15702667,0.053944765,10320.28253,8.355192005,2917.935653,316.6074987,2291.999355,4611706645,6.193315443,701.5290443,8.608470747,6150.708956,613.3568343,946.3817141,624.3633009,81.40370983,6069.305246,342.6175061,1278.357525,2.19060832,4768484493,0.021003345,738559.6118,3231.086072,93769236.51,334562.6806,5010.953677,1291.903076,0.571785387,21.68064909,4.956160058,701.901824,0.221345114,0.164915213,0.981227568,0.927281249,-0.693741765,0.999813077,0.128474982,47.87749151,0.006929474,7.968582092,1,0.032593639,95.75498303,6.377413875,1575.714188,7.389100889,1419.11056,0.502874047,1.742483504,59.2714387,1181.963023,2432.244507,4.459957477,5088.180723,0.026109568,0.004764454,0.736974473,2042.450141,0.00337625,56.09048266,0.020345127,1194.5538,2470.130582,1.12766095,2574.047035,0.005522361,0.004736048,6.306096856,2672.311672,0.969285651,0.975058605,0.069901222,0.987048062,2451.89829,0.004666288,38.29890311,0.017504069,1301.026701,2749.789305,5.071297989,4746.409506,0.031047583,0.004565,1707.617002,0.780446527,0.902080182,2550.840215,0.004113852,6.955305634,0.775336641,3.407811095,0.043991907,0.004506853,108238.3069,0.514485461,160.6241073,0
0.864397893,0.585906092,41.02568895,70.02092908,67.67145291,61.9851751,73.8558901,74.06522848,1332.079383,60.52594358,0.065794659,8898.43341,6.680107451,3019.569932,40.50109017,243.6690548,70227492.59,2.863050632,54.22289878,6.4642587,461.1416346,64.5555224,102.4802941,67.49288874,18.19382776,442.9478069,29.60027816,139.2833796,2.110632418,58579233.43,0.203398553,8897.649147,98.71942904,25399.81844,456.9905778,115.4768961,3.671149939,0.940009339,1.022530083,1.807086885,2.378845832,0.691930526,0.666733533,0.990870662,0.954088679,-0.494990486,0.973105026,0.356780605,8.09242384,0.115979056,4.635056519,0.97610048,0.24462803,16.18484768,3.704048431,29.78701152,5.330745733,631.5972376,0.174474375,7.001947132,736.3027624,14.55780013,35.27790055,18.85303867,1040.206077,3.060273847,0.127258876,0.357138969,9.651512196,0.038618949,657.0362526,0.199167649,13.53454665,34.08093185,2.03962344,64.30848865,0.293089615,0.123156744,3.187941038,3010.65343,0.904282278,0.906056099,0.721414318,0.95676995,31.32957977,0.117326533,259.4393396,0.186245039,8.937210924,28.79181622,94.0201005,2388.674803,19.24891194,0.106708946,736.7372577,0.528885325,0.75333273,18.74491981,0.081270164,4.469193942,0.38480663,87.26681814,2.271889598,0.005292028,78.00048658,0.036453983,1.819965343,0
0.849479529,0.523080522,38.48050584,73.5651668,69.88246908,62.45758451,74.89655907,75.08883631,1164.578963,62.49210328,0.054885589,9753.004428,8.374704282,2924.743695,29.11981906,221.3304772,27720882.38,2.732281036,59.91764702,5.702097196,429.6555912,54.08632752,83.9352885,53.75876233,16.66388028,412.9917109,29.03750278,111.7950962,1.856785918,36553866.53,0.231803727,5453.01089,31.87493177,3793.500022,182.1515122,39.28861325,11.60320885,0.485463127,2.096611096,2.370688613,5.839797005,0.570297628,0.522086371,0.969586685,0.909351306,-0.453021026,0.960361342,0.283488795,4.961078915,0.087532843,4.62433138,0.8607841,0.21185768,9.92215783,3.596594855,12.72295552,4.92124606,511.6645627,0.230687359,3.820339529,514.1406673,8.793410094,23.70874662,11.14788097,372.8755636,1.946644917,0.183335703,0.415126676,7.371651931,0.083975859,475.3657,0.229245818,8.401313656,22.9804502,1.677590249,40.76435942,0.2988656,0.184609109,2.955054258,1959.552927,0.935807044,0.934348339,0.46925055,0.970885389,22.0259869,0.179360123,221.579798,0.223817978,5.617043159,17.50909091,34.02424242,1011.575758,6.22656578,0.204124279,531.2969697,0.536663606,0.75849115,12.35543714,0.159074169,4.181078981,0.446348061,29.00483216,2.331901406,0.006205992,76.25935106,0.030351284,2.078616347,0
0.908506752,0.599676257,41.31724903,68.89925782,69.19227001,62.10693585,74.66147978,75.90399751,1252.927311,62.59544092,0.05871716,9572.006828,7.63971441,2813.976721,36.28586681,277.3232057,53491839.8,3.480627533,106.4083147,6.180673668,639.987851,75.83154491,121.9073114,85.51295924,16.58142582,623.4064252,48.04705194,158.3239294,1.73763612,70536453.58,0.127033726,10205.07406,68.79688673,16442.59046,498.3230624,72.58194846,13.17226745,0.665615365,2.44879149,2.686511963,6.08982328,0.478852627,0.415997983,0.982084625,0.921174822,-0.421187496,0.97685233,0.332382837,7.313475258,0.022012071,6.017535942,0.86896401,0.062016841,14.62695052,4.478119676,21.43855398,5.269142667,656.8725398,0.307812812,1.574681881,271.0899719,16.43815794,45.38800375,5.741330834,399.022493,0.451282094,0.115514127,0.508498845,20.87169077,0.06590761,263.1593563,0.128618987,16.22311668,44.64247973,1.216521658,58.07005092,0.134656,0.116907485,3.635903317,1950.820688,0.947714235,0.959952419,0.115800479,0.977546078,43.33602475,0.114878304,165.009772,0.134372778,15.01225212,40.6514658,7.061889251,525.0618893,0.556101901,0.1285261,634.4267101,0.516634129,0.746914325,30.27619352,0.099568521,4.832691736,0.575445173,4.041992488,1.033901045,0.007328706,274.683151,0.036632686,4.663565847,0
0.784598077,0.58551558,43.79141315,74.79120051,68.50322186,61.8465841,72.938464,73.56980103,646.7650853,58.68103208,0.07297257,4956.276534,7.663178867,2594.531044,34.75840951,227.3450115,16222716.76,3.05217727,66.18318107,5.363608043,405.1713851,60.23508694,98.6055202,69.25329775,18.75081557,386.4205696,32.76032734,128.3997694,1.771176132,42774738.06,0.173175276,6763.452161,62.13784316,11442.8643,386.1661378,79.03731204,5.378602303,0.870805932,1.475144508,2.18514992,2.859473538,0.596389464,0.553610313,0.983060099,0.927757757,-0.512168498,0.983792969,0.365802231,6.574959608,0.057052599,5.101263817,0.947336075,0.156195323,13.14991922,4.097652464,21.10397859,5.001507796,260.1869919,0.264417675,1.970602816,170.4044715,10.92085461,30.77947154,7.339430894,305.2611789,1.134253589,0.142104291,0.430461562,12.68422936,0.058761243,160.6271036,0.171825912,10.63256118,30.40302568,1.285812668,40.02492795,0.185519916,0.141510131,3.279039237,871.4056422,0.928604961,0.94934334,0.158355552,0.970067002,29.26640709,0.13705646,75.29735234,0.153355096,9.303860528,29.85743381,10.15071283,329.7739308,1.652474545,0.13506877,218.8004073,0.445622011,0.693713689,20.55224507,0.094510554,4.747934995,0.49898374,6.13440296,1.101389658,0.014574499,83.0969879,0.050393238,3.059418216,0
0.863032601,0.593043523,42.02855013,70.86925071,67.24143184,61.80222994,73.64001332,75.15218934,496.2524414,61.16247377,0.061676228,4914.749943,9.903729498,2734.277344,30.47702938,204.4579855,12915526.94,2.914032479,67.45614717,4.114941901,329.8038388,52.17108313,89.07339875,63.24628454,15.88381002,313.9200288,33.1849777,111.6006404,1.418199077,34054612.06,0.187493781,4520.63257,42.99371584,2963.388321,86.92559129,42.09137162,3.855475889,0.830673011,1.230450392,2.015588861,2.294345436,0.608218873,0.571151148,0.983223839,0.926779855,-0.451691728,0.972776614,0.431066243,5.761088827,0.046818866,5.076749223,0.932488894,0.119999744,11.52217765,3.957962191,11.48671188,4.439948284,408.7685632,0.394183764,1.339739196,194.4310511,7.315615384,23.79749277,4.396335583,193.6759884,0.491505388,0.159627462,0.627026169,13.40479204,0.105028988,189.9777268,0.188664108,7.142617615,23.34999552,1.098535528,27.32657835,0.172398247,0.16077278,3.067660986,956.2441037,0.948963231,0.971218752,0.03732592,0.979819634,22.60696095,0.158235614,136.5212038,0.186759513,6.192615105,21.30779754,3.53625171,148.2243502,0.421151257,0.16727948,443.2653899,0.606382202,0.807015492,17.1439893,0.13597719,3.978644255,0.704918033,1.523812554,2.010857932,0.011131503,58.67102013,0.051814292,1.483032694,0
0.851783834,0.626956029,43.96318715,70.12164351,67.53392026,61.76681883,72.94276445,73.60222819,700.254781,59.72848239,0.076644919,4975.516201,7.105294153,2529.595385,135.5721687,756.5107794,186729985,4.930291441,269.9424618,10.67027655,2214.325092,222.5317264,396.5631864,295.7158861,77.70450493,2136.620587,114.2521406,522.1096803,2.571574226,689563953.9,0.04334168,115336.1574,1102.090736,5901674.578,40795.46913,1600.891599,177.2091104,0.819127091,8.963580657,3.635796462,77.09994005,0.246403733,0.171238583,0.978885262,0.913961855,-0.788100619,0.999742622,0.199976235,26.92026982,0.016320839,6.171376018,1,0.03059614,53.84053964,4.887668488,444.5251773,5.439174043,527.5693431,0.770174223,0.170527998,29.68905109,184.525654,363.3430657,1.490510949,448.5138686,0.092568421,0.056492897,0.900182482,343.2981346,0.050862256,29.49886459,0.04331161,185.1294033,364.3747948,1.018311263,367.6519359,0.057655626,0.056440948,4.962655963,673.9227436,0.989427137,0.99427288,0.006638711,0.995929239,363.5836654,0.056179465,27.33333333,0.042976939,192.6839029,376.4654088,1.26572327,423.4748428,0.073513734,0.056373303,560.2735849,0.88093331,0.951148672,366.0336412,0.053861544,5.256406826,0.928467153,0.105699438,0.089303616,0.017481817,6416.381709,0.249099765,84.21187031,0
0.851707375,0.577465398,41.43148515,71.74713034,68.9961779,62.7225024,74.43624118,75.33304515,1107.363686,61.10756004,0.053666971,9645.036786,8.709908863,2670.991481,32.30190995,211.1774538,42927157.37,3.084038618,63.33942621,12.05463343,719.9127803,64.69567701,99.48721234,64.79053276,13.5338381,706.3789422,31.6659732,139.4965,2.760648269,51975553.78,0.185330702,9561.568094,42.58043598,24451.20754,736.4634517,62.19722826,15.94020084,0.419932133,2.48703244,2.647296115,8.496433285,0.529159428,0.481063258,0.982706327,0.929018581,-0.417835305,0.963831071,0.324369162,5.488039503,0.04777944,5.354762302,0.81381564,0.139008268,10.97607901,4.019531959,19.53435728,4.924036594,681.3517679,0.308862995,1.444142695,408.8395286,15.37031392,35.47370807,5.572076156,213.0421578,0.790028409,0.149312316,0.507261765,19.38744565,0.077643403,390.380568,0.184268253,15.38551807,35.45674629,1.179197848,41.87288322,0.174893004,0.149637229,3.275235685,2002.746018,0.941016258,0.960318014,0.082563313,0.974908105,34.58184416,0.145987683,215.7962963,0.166509488,16.3685265,37.25540123,6.513888889,212.3526235,1.037882412,0.151904218,645.7700617,0.498279369,0.733475528,28.8973054,0.113158384,4.609477679,0.587488667,3.616538542,1.252297569,0.005549206,361.102549,0.025064188,7.782161816,0
0.907018265,0.618546327,43.2664302,69.9485686,67.14516108,61.94768458,74.36449506,75.20620092,1057.763672,63.4446293,0.083986553,5977.691078,5.651253902,3098.144531,39.28813082,203.0606326,21407934.68,3.115957258,67.65692704,7.068875575,457.0312195,57.20145123,107.4881189,82.18322229,17.8998953,439.1313242,31.33591728,134.979698,2.017142504,56446702.77,0.155275328,6665.823168,67.12895198,12428.89397,427.1895444,72.48365925,5.531919679,0.856599509,1.506051464,2.215282979,2.884455644,0.599030271,0.552440453,0.985739759,0.933026098,-0.542606265,0.989223239,0.32497466,7.058021672,0.043980131,5.246066662,0.952673137,0.11972826,14.11604334,4.192198736,19.50389473,5.133369365,303.2893617,0.258118606,1.852095971,182.4485106,10.69568782,33.85021277,7.309787234,380.5174468,0.736365058,0.103711799,0.42004383,12.83225459,0.045743259,174.7247666,0.156960315,10.3243681,33.12974375,1.296937002,45.27447879,0.13237787,0.104052542,3.337559122,1035.314866,0.925446996,0.948608838,0.171520997,0.969053693,31.71162307,0.100986497,95.02426343,0.164686765,9.459344184,31.33968804,10.21663778,428.2183709,1.089827954,0.107899549,248.4939341,0.430665397,0.682070865,21.19458293,0.075545031,4.784222307,0.49106383,6.069732586,0.74169442,0.014957799,96.46082254,0.03563282,3.838233372,0
0.871698298,0.591786028,41.84165066,70.70401918,67.85261015,61.99987537,74.25236836,75.91275675,1003.069251,61.63257318,0.086021701,5633.306415,5.616069291,2928.426749,120.9551493,731.0176464,161626148.9,4.660126071,230.5644211,7.066083399,1781.841415,210.4545219,336.7405389,220.3869327,60.39015347,1721.451262,108.0460677,451.4599393,2.102485697,596860451.2,0.057783347,90421.88628,471.0398111,1029107.966,7167.218293,661.0242382,268.4279756,0.332789389,10.56975219,3.746578439,128.2039148,0.290427627,0.228625213,0.95495154,0.887063914,-0.69257867,0.999166932,0.234790295,19.04807374,0.016666071,6.190577346,0.998705924,0.042241417,38.09614747,4.847110146,232.3630535,5.419035425,491.9508197,0.620366734,0.370448232,45.8221942,144.6660931,287.9104666,2.054224464,1119.983607,0.079819283,0.04881498,0.81536605,194.2345527,0.042120983,45.36725957,0.057875598,142.1258339,283.4918213,1.039362964,311.7601967,0.050273421,0.049006137,4.712239274,768.289987,0.97967694,0.988553691,0.015306772,0.992039952,278.67161,0.048746166,39.8425656,0.058079542,120.0229496,246.2740525,1.60787172,685.8848397,0.069874208,0.050915015,540.3848397,0.787733002,0.908155357,209.6552275,0.047356875,5.125097873,0.865069357,0.271589644,0.150190862,0.012841591,4609.642619,0.25755408,42.98897955,0
0.82978158,0.586220287,42.72197037,72.87699066,69.93546518,61.01738971,74.13787077,75.24851088,791.9603552,60.47198447,0.072809047,5685.487903,7.179005699,2887.801039,103.6506793,626.2374862,110207516.7,4.44965565,177.3308152,6.657454073,1365.143343,169.495811,287.3074071,200.0140059,50.1380866,1315.005257,87.43459945,375.4068836,2.023931764,406978748.4,0.066041562,58384.7821,535.3264619,991436.0902,9081.468096,757.8251744,61.97774608,0.850942924,4.78526384,3.119975324,35.88416264,0.353775927,0.276951783,0.981248294,0.925856115,-0.714481362,0.999139815,0.28730464,18.78156655,0.017022484,6.103891402,1,0.03839553,37.5631331,4.790579683,204.9507301,5.197946476,506.398977,0.647569024,0.305348604,51.64450128,93.55626435,193.5306905,1.895140665,590.0396419,0.107237923,0.065364099,0.832471938,139.5543301,0.056176585,51.18040108,0.066111992,92.38284856,191.5918237,1.033147507,204.4005267,0.06715977,0.065515583,4.50085235,760.077701,0.981641667,0.989966555,0.012455557,0.992896572,188.968567,0.065144577,45.64431487,0.066536902,80.78769263,172.9868805,1.530612245,397.6895044,0.092494114,0.06707523,552.8571429,0.805914202,0.916774971,149.6716679,0.06222657,4.897128368,0.877237852,0.231145186,0.205320975,0.01418753,2340.980953,0.177612248,29.07557529,0
0.846137779,0.600557645,42.61911783,70.96590676,68.44298955,62.47842645,74.85930726,75.81501094,1036.633613,60.04693475,0.05173467,9574.570546,9.23621463,2679.466833,10.3218077,86.96928314,3821528.019,1.543067255,15.97171424,5.825378233,158.953645,19.75690507,30.66139915,20.3176407,5.894265302,153.0593797,9.582351618,41.55543349,1.945937796,4627048.159,0.471329606,786.7326549,7.11139455,66.64799044,2.603027561,5.830242804,2.250528747,0.395510743,1.031819948,1.688863716,0.896718402,0.643965519,0.602058875,0.959989153,0.886407089,-0.414557852,0.901442412,0.346405016,2.490114369,0.131687179,3.432012722,0.835047521,0.261357427,4.980228738,2.562523237,2.020192888,3.757321375,513.6525079,0.232106872,3.101856119,1043.052418,1.377572325,4.195661997,10.55354722,100.1287845,5.166613689,0.711443232,0.344379386,1.02174337,0.260910268,1001.010811,0.487254564,1.253888656,3.917639245,1.438733506,8.096181911,0.93645352,0.723157833,1.756424169,1919.568399,0.919408696,0.933470055,0.250284465,0.964210191,3.725826135,0.699052774,481.8503401,0.546315578,0.795913225,2.888888889,27.21882086,351.0147392,9.922889248,0.763900837,325.6643991,0.369234013,0.630395852,1.802149291,0.47839649,3.340515437,0.398553999,20.92338712,13.62727827,0.006528174,6.465180583,0.016075558,0.277924719,0
